,link,valor,condominio,iptu,quartos,tamanho,vagas,banheiros,andar,mobilia,bairro,latitude,longitude,região
1423,https://www.quintoandar.com.br/imovel/894152623/comprar/apartamento-3-quartos-jardim-nova-europa-campinas,295.0,503.0,50.0,3,64,1,2,4° a 7° andar,Sem mobília,jardim nova europa campinas,-22.9349767,-47.0579409,1
1424,https://www.quintoandar.com.br/imovel/893804681/comprar/apartamento-3-quartos-sao-bernardo-campinas,270.0,550.0,134.0,3,80,1,1,Até 3° andar,Sem mobília,sao bernardo campinas,-22.9265012,-47.073392,2
1425,https://www.quintoandar.com.br/imovel/892864959/comprar/apartamento-3-quartos-parque-italia-campinas,275.0,600.0,38.0,3,56,1,1,Até 3° andar,Sem mobília,parque italia campinas,-22.9182221,-47.0679312,2
1427,https://www.quintoandar.com.br/imovel/893504215/comprar/apartamento-3-quartos-vila-marieta-campinas,260.0,350.0,25.0,3,83,1,1,4° a 7° andar,Sem mobília,vila marieta campinas,-22.9253286,-47.0520239,1
1428,https://www.quintoandar.com.br/imovel/893860585/comprar/apartamento-2-quartos-parque-italia-campinas,315.0,549.0,37.0,2,50,1,1,8° a 11° andar,Mobiliado,parque italia campinas,-22.9182085,-47.068348,2
1429,https://www.quintoandar.com.br/imovel/893509078/comprar/apartamento-2-quartos-vila-marieta-campinas,265.0,290.0,71.0,2,45,1,1,Até 3° andar,Sem mobília,vila marieta campinas,-22.9297294,-47.0541744,1
1430,https://www.quintoandar.com.br/imovel/893698911/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,295.0,369.0,38.0,2,55,1,1,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9304653,-47.0602217,1
1431,https://www.quintoandar.com.br/imovel/893625568/comprar/apartamento-2-quartos-vila-saturnia-campinas,330.0,424.0,59.0,2,47,1,1,4° a 7° andar,Mobiliado,vila saturnia campinas,-22.914304,-47.0800217,2
1432,https://www.quintoandar.com.br/imovel/893477509/comprar/apartamento-3-quartos-sao-bernardo-campinas,310.0,430.0,56.0,3,63,1,2,Até 3° andar,Sem mobília,sao bernardo campinas,-22.9245103,-47.0801453,0
1433,https://www.quintoandar.com.br/imovel/893867910/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,290.0,500.0,42.0,2,51,1,1,4° a 7° andar,Sem mobília,jardim das bandeiras campinas,-22.9478923,-47.0868769,0
1434,https://www.quintoandar.com.br/imovel/892923450/comprar/apartamento-3-quartos-sao-bernardo-campinas,300.0,448.0,76.0,3,55,1,1,8° a 11° andar,Sem mobília,sao bernardo campinas,-22.9200533,-47.0687145,2
1435,https://www.quintoandar.com.br/imovel/893908751/comprar/apartamento-2-quartos-vila-mimosa-campinas,320.0,278.0,50.0,2,50,1,1,8° a 11° andar,Sem mobília,vila mimosa campinas,-22.936449,-47.0963272,0
1436,https://www.quintoandar.com.br/imovel/892898839/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,200.0,420.0,39.0,2,55,1,1,Até 3° andar,Sem mobília,jardim das bandeiras campinas,-22.9508348,-47.0883399,0
1437,https://www.quintoandar.com.br/imovel/893542720/comprar/apartamento-2-quartos-vila-industrial-campinas,270.0,680.0,88.0,2,65,1,1,Até 3° andar,Sem mobília,vila industrial campinas,-22.9128042,-47.0784011,2
1438,https://www.quintoandar.com.br/imovel/893662299/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,400.0,495.0,66.0,2,64,1,2,Até 3° andar,Sem mobília,vila industrial campinas campinas,-22.9111936,-47.0779016,2
1439,https://www.quintoandar.com.br/imovel/893386643/comprar/apartamento-2-quartos-vila-industrial-campinas,330.0,850.0,45.0,2,65,1,2,Até 3° andar,Mobiliado,vila industrial campinas,-22.911306,-47.071201,2
1440,https://www.quintoandar.com.br/imovel/893764896/comprar/apartamento-3-quartos-cidade-jardim-campinas,335.0,450.0,0.0,3,80,1,2,Até 3° andar,Sem mobília,cidade jardim campinas,-22.9259384,-47.0944654,0
1441,https://www.quintoandar.com.br/imovel/893913421/comprar/apartamento-2-quartos-vila-pompeia-campinas,280.0,604.0,36.0,2,79,1,1,4° a 7° andar,Sem mobília,vila pompeia campinas,-22.929523,-47.0867247,0
1443,https://www.quintoandar.com.br/imovel/893695419/comprar/apartamento-2-quartos-vila-saturnia-campinas,350.0,540.0,67.0,2,52,1,1,4° a 7° andar,Sem mobília,vila saturnia campinas,-22.9140096,-47.0801042,2
1444,https://www.quintoandar.com.br/imovel/894069854/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,270.0,636.0,96.0,3,87,1,1,Até 3° andar,Sem mobília,vila joao jorge campinas,-22.9146647,-47.06235,2
1445,https://www.quintoandar.com.br/imovel/894420740/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,340.0,554.0,50.0,2,54,1,1,8° a 11° andar,Mobiliado,jardim do lago continuacao campinas,-22.9480604,-47.0867268,0
1446,https://www.quintoandar.com.br/imovel/893732665/comprar/apartamento-2-quartos-vila-mimosa-campinas,300.0,292.0,56.0,2,50,1,1,12° a 15° andar,Sem mobília,vila mimosa campinas,-22.9364327,-47.0963187,0
1447,https://www.quintoandar.com.br/imovel/893745567/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,290.0,364.0,58.0,2,54,1,1,4° a 7° andar,Sem mobília,fundacao da casa popular campinas,-22.9163545,-47.0843477,0
1448,https://www.quintoandar.com.br/imovel/894024708/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,360.0,400.0,13.0,2,50,1,1,Até 3° andar,Mobiliado,jardim nova europa campinas,-22.9297222,-47.0589482,1
1449,https://www.quintoandar.com.br/imovel/893083629/comprar/apartamento-3-quartos-vila-industrial-campinas,315.0,500.0,98.0,3,96,1,2,Até 3° andar,Sem mobília,vila industrial campinas,-22.9127807,-47.0803285,2
1450,https://www.quintoandar.com.br/imovel/893994255/comprar/apartamento-2-quartos-vila-joao-jorge-campinas,300.0,700.0,94.0,2,74,1,2,Até 3° andar,Sem mobília,vila joao jorge campinas,-22.9146647,-47.06235,2
1451,https://www.quintoandar.com.br/imovel/893517221/comprar/apartamento-3-quartos-sao-bernardo-campinas,297.0,450.0,67.0,3,73,1,2,Até 3° andar,Sem mobília,sao bernardo campinas,-22.9245103,-47.0801453,0
1452,https://www.quintoandar.com.br/imovel/892845687/comprar/apartamento-2-quartos-vila-marieta-campinas,270.0,315.0,55.0,2,46,1,1,Até 3° andar,Mobiliado,vila marieta campinas,-22.9346556,-47.0512711,1
1453,https://www.quintoandar.com.br/imovel/893158998/comprar/apartamento-2-quartos-jardim-do-lago-campinas,279.0,299.0,50.0,2,50,1,1,Até 3° andar,Sem mobília,jardim do lago campinas,-22.9356406,-47.0856585,0
1454,https://www.quintoandar.com.br/imovel/893982124/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,370.0,575.0,91.0,3,70,1,2,8° a 11° andar,Sem mobília,vila joao jorge campinas,-22.9157697,-47.0608805,2
1455,https://www.quintoandar.com.br/imovel/893354719/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,300.0,220.0,30.0,2,41,1,1,4° a 7° andar,Sem mobília,fundacao da casa popular campinas,-22.9163225,-47.0844074,0
1456,https://www.quintoandar.com.br/imovel/893628922/comprar/apartamento-2-quartos-vila-saturnia-campinas,275.0,491.0,61.0,2,47,1,1,Até 3° andar,Sem mobília,vila saturnia campinas,-22.9140096,-47.0801042,2
1457,https://www.quintoandar.com.br/imovel/893659726/comprar/apartamento-2-quartos-sao-bernardo-campinas,370.0,640.0,92.0,2,80,1,1,Até 3° andar,Sem mobília,sao bernardo campinas,-22.927104,-47.0743194,0
1458,https://www.quintoandar.com.br/imovel/894397832/comprar/apartamento-2-quartos-vila-mimosa-campinas,310.0,400.0,8.0,2,62,1,1,Até 3° andar,Sem mobília,vila mimosa campinas,-22.9355124,-47.0938377,0
1459,https://www.quintoandar.com.br/imovel/893521253/comprar/apartamento-3-quartos-sao-bernardo-campinas,300.0,450.0,56.0,3,70,1,2,Até 3° andar,Sem mobília,sao bernardo campinas,-22.9245103,-47.0801453,0
1460,https://www.quintoandar.com.br/imovel/893044850/comprar/apartamento-2-quartos-cidade-jardim-campinas,199.0,263.0,44.0,2,66,1,1,Até 3° andar,Sem mobília,cidade jardim campinas,-22.9239168,-47.0908574,0
1461,https://www.quintoandar.com.br/imovel/893552648/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,280.0,636.0,78.0,3,90,1,1,Até 3° andar,Sem mobília,vila joao jorge campinas,-22.9154286,-47.0602587,2
1462,https://www.quintoandar.com.br/imovel/893227290/comprar/apartamento-2-quartos-parque-italia-campinas,275.0,500.0,48.0,2,67,1,1,4° a 7° andar,Sem mobília,parque italia campinas,-22.9213185,-47.0692463,2
1463,https://www.quintoandar.com.br/imovel/894049772/comprar/apartamento-2-quartos-vila-joao-jorge-campinas,295.0,370.0,57.0,2,56,2,1,Até 3° andar,Sem mobília,vila joao jorge campinas,-22.9170228,-47.0586481,2
1464,https://www.quintoandar.com.br/imovel/892803543/comprar/apartamento-3-quartos-vila-marieta-campinas,335.0,516.0,55.0,3,75,1,1,Até 3° andar,Sem mobília,vila marieta campinas,-22.9298685,-47.0535101,1
1465,https://www.quintoandar.com.br/imovel/893879969/comprar/apartamento-3-quartos-vila-mimosa-campinas,250.0,580.0,46.0,3,74,1,1,Até 3° andar,Sem mobília,vila mimosa campinas,-22.935287,-47.0926677,0
1466,https://www.quintoandar.com.br/imovel/894438977/comprar/apartamento-2-quartos-parque-industrial-campinas,320.0,320.0,0.0,2,47,1,1,4° a 7° andar,Sem mobília,parque industrial campinas,-22.9204317,-47.0807947,0
1467,https://www.quintoandar.com.br/imovel/893594337/comprar/apartamento-2-quartos-vila-industrial-campinas,330.0,400.0,27.0,2,43,1,1,8° a 11° andar,Sem mobília,vila industrial campinas,-22.9167401,-47.0797607,2
1468,https://www.quintoandar.com.br/imovel/892976395/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,269.0,250.0,25.0,2,53,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9340928,-47.0589208,1
1469,https://www.quintoandar.com.br/imovel/893614593/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,300.0,526.0,100.0,3,84,2,1,Até 3° andar,Mobiliado,vila joao jorge campinas,-22.9207557,-47.0562303,2
1470,https://www.quintoandar.com.br/imovel/894301092/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,370.0,298.0,50.0,2,102,1,2,4° a 7° andar,Sem mobília,jardim nova europa campinas,-22.9305711,-47.0570666,1
1471,https://www.quintoandar.com.br/imovel/893070149/comprar/apartamento-2-quartos-vila-joao-jorge-campinas,235.0,450.0,28.0,2,48,1,1,Até 3° andar,Sem mobília,vila joao jorge campinas,-22.91798,-47.0590623,2
1472,https://www.quintoandar.com.br/imovel/894112626/comprar/apartamento-2-quartos-vila-mimosa-campinas,335.0,278.0,50.0,2,48,1,1,Até 3° andar,Sem mobília,vila mimosa campinas,-22.9365144,-47.0959498,0
1473,https://www.quintoandar.com.br/imovel/893359765/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,280.0,370.0,42.0,2,50,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9349767,-47.0579409,1
1474,https://www.quintoandar.com.br/imovel/893469296/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,330.0,398.0,72.0,3,70,2,1,Até 3° andar,Mobiliado,vila joao jorge campinas,-22.9169426,-47.0585871,2
1475,https://www.quintoandar.com.br/imovel/894279721/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,390.0,509.0,0.0,2,53,1,1,Até 3° andar,Sem mobília,fundacao da casa popular campinas,-22.9178944,-47.0810295,0
1476,https://www.quintoandar.com.br/imovel/893451727/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,264.0,275.0,25.0,2,51,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.934099,-47.05891,1
1477,https://www.quintoandar.com.br/imovel/894380068/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,279.999,350.0,9.0,2,54,1,1,8° a 11° andar,Sem mobília,jardim das bandeiras campinas,-22.9480604,-47.0867268,0
1478,https://www.quintoandar.com.br/imovel/892875610/comprar/apartamento-2-quartos-parque-italia-campinas,280.0,570.0,25.0,2,48,1,1,4° a 7° andar,Sem mobília,parque italia campinas,-22.9200337,-47.068429,2
1479,https://www.quintoandar.com.br/imovel/893148289/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,280.0,359.0,61.0,2,54,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9329903,-47.060889,1
1480,https://www.quintoandar.com.br/imovel/892888753/comprar/apartamento-3-quartos-vila-mimosa-campinas,225.0,470.0,38.0,3,77,1,1,Até 3° andar,Sem mobília,vila mimosa campinas,-22.9358128,-47.0939476,0
1481,https://www.quintoandar.com.br/imovel/894040111/comprar/apartamento-3-quartos-sao-bernardo-campinas,314.0,360.0,70.0,3,64,1,2,Até 3° andar,Sem mobília,sao bernardo campinas,-22.9245103,-47.0801453,0
1482,https://www.quintoandar.com.br/imovel/893520563/comprar/apartamento-2-quartos-vila-mimosa-campinas,285.0,300.0,54.0,2,53,1,2,Até 3° andar,Sem mobília,vila mimosa campinas,-22.9339646,-47.0922417,0
1483,https://www.quintoandar.com.br/imovel/894073402/comprar/apartamento-3-quartos-parque-italia-campinas,270.0,470.0,72.0,3,66,1,1,Até 3° andar,Sem mobília,parque italia campinas,-22.9211461,-47.06754,2
1484,https://www.quintoandar.com.br/imovel/893477889/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,320.0,394.0,0.0,2,45,1,1,Até 3° andar,Sem mobília,fundacao da casa popular campinas,-22.9170084,-47.0846546,0
1485,https://www.quintoandar.com.br/imovel/893317551/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,300.0,485.0,36.0,3,90,1,2,Até 3° andar,Sem mobília,vila joao jorge campinas,-22.9146788,-47.0623549,2
1486,https://www.quintoandar.com.br/imovel/893542893/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,320.0,350.0,60.0,2,53,1,2,4° a 7° andar,Sem mobília,jardim nova europa campinas,-22.9297222,-47.0589482,1
1487,https://www.quintoandar.com.br/imovel/893915659/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,260.0,293.0,30.0,2,45,1,1,Até 3° andar,Sem mobília,jardim do lago continuacao campinas,-22.9524199,-47.0849753,0
1488,https://www.quintoandar.com.br/imovel/894186026/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,260.0,363.0,60.0,2,51,1,1,8° a 11° andar,Sem mobília,jardim do lago continuacao campinas,-22.9478923,-47.0868769,0
1489,https://www.quintoandar.com.br/imovel/893571500/comprar/apartamento-3-quartos-parque-industrial-campinas,340.0,430.0,90.0,3,110,1,2,4° a 7° andar,Sem mobília,parque industrial campinas,-22.9127026,-47.0801833,2
1490,https://www.quintoandar.com.br/imovel/894112999/comprar/apartamento-2-quartos-parque-industrial-campinas,260.0,300.0,54.0,2,75,1,1,Até 3° andar,Sem mobília,parque industrial campinas,-22.9230742,-47.0863254,0
1491,https://www.quintoandar.com.br/imovel/893567914/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,270.0,780.0,81.0,2,62,1,2,Até 3° andar,Sem mobília,vila industrial campinas campinas,-22.9116713,-47.0713032,2
1492,https://www.quintoandar.com.br/imovel/893638586/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,280.0,325.0,13.0,2,50,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9304843,-47.0571426,1
1493,https://www.quintoandar.com.br/imovel/893964182/comprar/apartamento-2-quartos-vila-pompeia-campinas,250.0,389.0,23.0,2,53,1,1,Até 3° andar,Sem mobília,vila pompeia campinas,-22.9312774,-47.0891361,0
1494,https://www.quintoandar.com.br/imovel/894093686/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,300.0,430.0,59.0,2,44,1,1,8° a 11° andar,Sem mobília,fundacao da casa popular campinas,-22.9163545,-47.0843477,0
1495,https://www.quintoandar.com.br/imovel/892948829/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,270.0,300.0,58.0,2,50,1,1,Até 3° andar,Sem mobília,jardim do lago continuacao campinas,-22.948215,-47.0869352,0
1496,https://www.quintoandar.com.br/imovel/893961893/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,380.0,520.0,130.0,3,90,3,1,Até 3° andar,Sem mobília,vila joao jorge campinas,-22.9207557,-47.0562303,2
1497,https://www.quintoandar.com.br/imovel/892784569/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,250.0,337.0,25.0,2,55,1,1,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9337444,-47.0557632,1
1498,https://www.quintoandar.com.br/imovel/893819000/comprar/apartamento-2-quartos-jardim-dom-vieira-campinas,335.0,566.0,79.0,2,60,1,1,8° a 11° andar,Sem mobília,jardim dom vieira campinas,-22.9201506,-47.0688241,2
1499,https://www.quintoandar.com.br/imovel/893563613/comprar/apartamento-2-quartos-vila-marieta-campinas,345.0,440.0,50.0,2,86,1,2,Até 3° andar,Sem mobília,vila marieta campinas,-22.9294347,-47.0545725,1
1500,https://www.quintoandar.com.br/imovel/893210364/comprar/apartamento-2-quartos-vila-pompeia-campinas,250.0,390.0,21.0,2,45,1,1,4° a 7° andar,Mobiliado,vila pompeia campinas,-22.9310708,-47.0886238,0
1501,https://www.quintoandar.com.br/imovel/893650517/comprar/apartamento-2-quartos-sao-bernardo-campinas,290.0,520.0,59.0,2,72,1,1,Até 3° andar,Sem mobília,sao bernardo campinas,-22.9265012,-47.073392,2
1502,https://www.quintoandar.com.br/imovel/893984396/comprar/apartamento-2-quartos-vila-saturnia-campinas,308.0,561.0,66.0,2,48,1,1,Até 3° andar,Mobiliado,vila saturnia campinas,-22.914304,-47.0800217,2
1503,https://www.quintoandar.com.br/imovel/893950550/comprar/apartamento-3-quartos-jardim-do-lago-continuacao-campinas,275.0,375.0,82.0,3,68,1,1,Até 3° andar,Sem mobília,jardim do lago continuacao campinas,-22.9468441,-47.0867628,0
1504,https://www.quintoandar.com.br/imovel/893930207/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,230.0,350.0,23.0,2,48,1,1,Até 3° andar,Sem mobília,vila industrial campinas campinas,-22.9112223,-47.0708726,2
1505,https://www.quintoandar.com.br/imovel/893913896/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,380.0,0.0,0.0,2,52,1,2,4° a 7° andar,Sem mobília,jardim nova europa campinas,-22.9377353,-47.0595812,1
1506,https://www.quintoandar.com.br/imovel/893652747/comprar/apartamento-2-quartos-vila-mimosa-campinas,260.0,300.0,42.0,2,70,1,1,Até 3° andar,Sem mobília,vila mimosa campinas,-22.9345602,-47.0918767,0
1507,https://www.quintoandar.com.br/imovel/893510586/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,325.0,350.0,30.0,2,49,1,1,8° a 11° andar,Mobiliado,jardim nova europa campinas,-22.9297222,-47.0589482,1
1508,https://www.quintoandar.com.br/imovel/893612720/comprar/apartamento-2-quartos-vila-mimosa-campinas,290.0,270.0,50.0,2,50,1,1,Até 3° andar,Sem mobília,vila mimosa campinas,-22.9339646,-47.0922417,0
1509,https://www.quintoandar.com.br/imovel/894453691/comprar/apartamento-2-quartos-vila-joao-jorge-campinas,280.0,600.0,58.0,2,67,1,1,4° a 7° andar,Sem mobília,vila joao jorge campinas,-22.9190635,-47.06102,2
1510,https://www.quintoandar.com.br/imovel/893998714/comprar/apartamento-2-quartos-vila-saturnia-campinas,375.0,420.0,60.0,2,48,1,1,4° a 7° andar,Sem mobília,vila saturnia campinas,-22.914304,-47.0800217,2
1511,https://www.quintoandar.com.br/imovel/893823739/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,320.0,400.0,42.0,2,50,1,1,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9332582,-47.0602574,1
1512,https://www.quintoandar.com.br/imovel/894193519/comprar/apartamento-2-quartos-sao-bernardo-campinas,360.0,220.0,80.0,2,45,1,1,Até 3° andar,Sem mobília,sao bernardo campinas,-22.9158133,-47.0684683,2
1513,https://www.quintoandar.com.br/imovel/893636447/comprar/apartamento-2-quartos-sao-bernardo-campinas,310.0,145.0,68.0,2,100,1,1,Até 3° andar,Sem mobília,sao bernardo campinas,-22.9156257,-47.0679773,2
1514,https://www.quintoandar.com.br/imovel/893569713/comprar/apartamento-2-quartos-vila-pompeia-campinas,275.0,544.0,34.0,2,65,1,1,Até 3° andar,Sem mobília,vila pompeia campinas,-22.9295223,-47.086775,0
1515,https://www.quintoandar.com.br/imovel/893656903/comprar/apartamento-2-quartos-vila-marieta-campinas,290.0,430.0,44.0,2,65,1,1,Até 3° andar,Sem mobília,vila marieta campinas,-22.9295006,-47.0531895,1
1516,https://www.quintoandar.com.br/imovel/893235816/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,300.0,330.0,58.0,2,47,1,1,4° a 7° andar,Sem mobília,fundacao da casa popular campinas,-22.9165851,-47.0845215,0
1517,https://www.quintoandar.com.br/imovel/893717727/comprar/apartamento-2-quartos-parque-italia-campinas,341.0,420.0,40.0,2,92,1,1,Até 3° andar,Sem mobília,parque italia campinas,-22.9181946,-47.0723772,2
1518,https://www.quintoandar.com.br/imovel/893805029/comprar/apartamento-3-quartos-vila-lidia-campinas,305.0,700.0,108.0,3,78,1,2,4° a 7° andar,Sem mobília,vila lidia campinas,-22.9102653,-47.0571806,2
1519,https://www.quintoandar.com.br/imovel/893528791/comprar/apartamento-3-quartos-vila-industrial-campinas,270.0,400.0,60.0,3,75,1,2,Até 3° andar,Sem mobília,vila industrial campinas,-22.9121906,-47.0837825,0
1520,https://www.quintoandar.com.br/imovel/893453394/comprar/apartamento-2-quartos-vila-joao-jorge-campinas,330.0,764.0,64.0,2,77,1,1,Até 3° andar,Mobiliado,vila joao jorge campinas,-22.9176055,-47.0558877,2
1521,https://www.quintoandar.com.br/imovel/893472834/comprar/apartamento-3-quartos-vila-marieta-campinas,293.0,270.0,60.0,3,52,1,1,Até 3° andar,Sem mobília,vila marieta campinas,-22.9520203,-47.0504149,1
1522,https://www.quintoandar.com.br/imovel/892850147/comprar/apartamento-2-quartos-parque-prado-campinas,275.0,270.0,50.0,2,48,1,1,Até 3° andar,Sem mobília,parque prado campinas,-22.9495721,-47.0491188,1
1523,https://www.quintoandar.com.br/imovel/893740978/comprar/apartamento-2-quartos-vila-industrial-campinas,325.0,420.0,73.0,2,55,1,1,4° a 7° andar,Sem mobília,vila industrial campinas,-22.9110704,-47.0616003,2
1524,https://www.quintoandar.com.br/imovel/894154935/comprar/apartamento-3-quartos-vila-proost-de-souza-campinas,285.0,714.0,466.0,3,55,1,2,Até 3° andar,Sem mobília,vila proost de souza campinas,-22.9068072,-47.0942562,0
1525,https://www.quintoandar.com.br/imovel/893324931/comprar/apartamento-3-quartos-vila-industrial-campinas,305.0,350.0,78.0,3,60,1,2,Até 3° andar,Sem mobília,vila industrial campinas,-22.9121837,-47.0837779,0
1526,https://www.quintoandar.com.br/imovel/894426164/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,250.0,467.0,14.0,2,47,1,1,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9465521,-47.0539764,1
1527,https://www.quintoandar.com.br/imovel/893191829/comprar/apartamento-3-quartos-centro-campinas,330.0,500.0,109.0,3,96,1,2,Até 3° andar,Mobiliado,centro campinas,-22.9090722,-47.0565294,2
1528,https://www.quintoandar.com.br/imovel/893467306/comprar/apartamento-3-quartos-vila-marieta-campinas,290.0,305.0,89.0,3,49,1,1,4° a 7° andar,Sem mobília,vila marieta campinas,-22.9506201,-47.0487711,1
1529,https://www.quintoandar.com.br/imovel/893224019/comprar/apartamento-2-quartos-ponte-preta-campinas,370.0,802.0,75.0,2,91,1,2,4° a 7° andar,Sem mobília,ponte preta campinas,-22.9153412,-47.0558777,2
1530,https://www.quintoandar.com.br/imovel/893469098/comprar/apartamento-3-quartos-vila-industrial-campinas,310.0,380.0,59.0,3,60,2,2,Até 3° andar,Sem mobília,vila industrial campinas,-22.9121837,-47.0837779,0
1531,https://www.quintoandar.com.br/imovel/893799261/comprar/apartamento-2-quartos-bosque-campinas,350.0,729.0,63.0,2,72,1,2,8° a 11° andar,Mobiliado,bosque campinas,-22.9114224,-47.0548958,2
1532,https://www.quintoandar.com.br/imovel/893125170/comprar/apartamento-2-quartos-bonfim-campinas,355.0,350.0,65.0,2,57,1,1,Até 3° andar,Sem mobília,bonfim campinas,-22.9020146,-47.0752207,2
1533,https://www.quintoandar.com.br/imovel/893293834/comprar/apartamento-3-quartos-loteamento-parque-sao-martinho-campinas,400.0,588.0,56.0,3,70,1,2,4° a 7° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9503737,-47.0548995,1
1534,https://www.quintoandar.com.br/imovel/893681611/comprar/apartamento-3-quartos-vila-industrial-campinas,250.0,500.0,69.0,3,74,1,2,Até 3° andar,Sem mobília,vila industrial campinas,-22.910978,-47.081714,2
1535,https://www.quintoandar.com.br/imovel/893593070/comprar/apartamento-2-quartos-vila-maria-eugenia-campinas,290.0,379.0,67.0,2,60,1,1,4° a 7° andar,Sem mobília,vila maria eugenia campinas,-22.9451928,-47.0959792,0
1536,https://www.quintoandar.com.br/imovel/894445708/comprar/apartamento-3-quartos-jardim-das-bandeiras-campinas,279.0,380.0,74.0,3,74,1,1,Até 3° andar,Sem mobília,jardim das bandeiras campinas,-22.9508307,-47.0886159,0
1537,https://www.quintoandar.com.br/imovel/893639310/comprar/apartamento-3-quartos-centro-campinas,360.0,600.0,80.0,3,100,1,1,4° a 7° andar,Sem mobília,centro campinas,-22.9128672,-47.054979,2
1538,https://www.quintoandar.com.br/imovel/893690758/comprar/apartamento-3-quartos-vila-industrial-campinas-campinas,340.0,780.0,56.0,3,67,1,1,Até 3° andar,Sem mobília,vila industrial campinas campinas,-22.9103765,-47.0767132,2
1539,https://www.quintoandar.com.br/imovel/894382175/comprar/apartamento-3-quartos-jardim-dos-oliveiras-campinas,318.0,516.0,127.0,3,62,1,1,Até 3° andar,Sem mobília,jardim dos oliveiras campinas,-22.9412425,-47.0430895,1
1540,https://www.quintoandar.com.br/imovel/893690397/comprar/apartamento-3-quartos-bosque-campinas,345.0,620.0,92.0,3,82,1,2,4° a 7° andar,Sem mobília,bosque campinas,-22.9126972,-47.055223,2
1541,https://www.quintoandar.com.br/imovel/893565298/comprar/apartamento-2-quartos-bonfim-campinas,280.0,217.0,35.0,2,62,1,1,12° a 15° andar,Sem mobília,bonfim campinas,-22.9024592,-47.0769683,2
1542,https://www.quintoandar.com.br/imovel/893724972/comprar/apartamento-2-quartos-vila-maria-eugenia-campinas,260.0,380.0,79.0,2,76,1,1,4° a 7° andar,Sem mobília,vila maria eugenia campinas,-22.9454837,-47.0972044,0
1543,https://www.quintoandar.com.br/imovel/893705331/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,205.0,340.0,63.0,2,46,1,1,4° a 7° andar,Sem mobília,loteamento parque sao martinho campinas,-22.9586169,-47.0567245,1
1544,https://www.quintoandar.com.br/imovel/893246009/comprar/apartamento-3-quartos-jardim-nova-europa-campinas,310.0,430.0,59.0,3,60,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9430343,-47.0515807,1
1545,https://www.quintoandar.com.br/imovel/893512209/comprar/apartamento-3-quartos-bosque-campinas,370.0,1.15,96.0,3,98,1,3,8° a 11° andar,Sem mobília,bosque campinas,-22.910588,-47.0490434,2
