link,valor,condominio,iptu,quartos,tamanho,vagas,banheiros,andar,mobilia,localização
https://www.quintoandar.com.br/imovel/893714295/comprar/apartamento-2-quartos-vila-carminha-campinas,230.0,300.0,12x R$ 0,2.0,44.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9362866,-47.0317331"
https://www.quintoandar.com.br/imovel/892882585/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,230.0,250.0,12x R$ 42,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9587131,-47.0567086"
https://www.quintoandar.com.br/imovel/893734597/comprar/apartamento-3-quartos-conjunto-residencial-parque-bandeirantes-campinas,230.0,540.0,12x R$ 24,3.0,66.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9045859,-47.1032675"
https://www.quintoandar.com.br/imovel/892918766/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,230.0,263.0,12x R$ 39,2.0,55.0,1.0,1.0,4° a 7° andar,Mobiliado,"22.9338191,-47.0592932"
https://www.quintoandar.com.br/imovel/893486304/comprar/apartamento-2-quartos-vila-proost-de-souza-campinas,230.0,357.0,12x R$ 59,2.0,62.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9068072,-47.0942562"
https://www.quintoandar.com.br/imovel/893481313/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,230.0,250.0,12x R$ 25,2.0,45.0,1.0,1.0,4° a 7° andar,Mobiliado,"22.9585922,-47.0567625"
https://www.quintoandar.com.br/imovel/892870716/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,230.0,388.0,12x R$ 20,2.0,45.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9510189,-47.0541732"
https://www.quintoandar.com.br/imovel/893279918/comprar/apartamento-2-quartos-jardim-antonio-von-zuben-campinas,230.0,436.0,12x R$ 10,2.0,48.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9513723,-47.0251652"
https://www.quintoandar.com.br/imovel/893479448/comprar/apartamento-2-quartos-vila-carminha-campinas,230.0,247.0,12x R$ 11,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9365641,-47.0307717"
https://www.quintoandar.com.br/imovel/893266268/comprar/apartamento-2-quartos-jardim-centenario-campinas,230.0,250.0,12x R$ 34,2.0,41.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9417964,-47.0246382"
https://www.quintoandar.com.br/imovel/892926732/comprar/apartamento-2-quartos-jardim-cura-dars-campinas,230.0,303.0,12x R$ 12,2.0,45.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9370486,-47.0301799"
https://www.quintoandar.com.br/imovel/893017153/comprar/apartamento-2-quartos-jardim-paulistano-campinas,230.0,300.0,12x R$ 33,2.0,71.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9181884,-47.0465392"
https://www.quintoandar.com.br/imovel/893489593/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,230.0,233.0,12x R$ 24,2.0,49.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9525023,-47.0257819"
https://www.quintoandar.com.br/imovel/894155473/comprar/apartamento-2-quartos-parque-jambeiro-campinas,230.0,320.0,12x R$ 46,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9628996,-47.0423009"
https://www.quintoandar.com.br/imovel/893810556/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,230.0,330.0,12x R$ 0,2.0,51.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9179734,-47.0751827"
https://www.quintoandar.com.br/imovel/894156369/comprar/apartamento-2-quartos-loteamento-country-ville-campinas,230.0,307.0,12x R$ 380,2.0,57.0,1.0,1.0,4° a 7° andar,Sem mobília,"-22.9491182,-47.095987"
https://www.quintoandar.com.br/imovel/893310753/comprar/apartamento-2-quartos-jardim-interlagos-campinas,230.0,220.0,12x R$ 23,2.0,52.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8998912,-47.1004742"
https://www.quintoandar.com.br/imovel/893870755/comprar/apartamento-2-quartos-chacaras-campos-eliseos-campinas,230.0,600.0,12x R$ 68,2.0,65.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9526588,-47.0957778"
https://www.quintoandar.com.br/imovel/893748063/comprar/apartamento-3-quartos-conjunto-residencial-souza-queiroz-campinas,234.0,364.0,12x R$ 20,3.0,71.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9492959,-47.1007805"
https://www.quintoandar.com.br/imovel/893892185/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,235.0,303.0,12x R$ 13,2.0,44.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9569631,-47.0577317"
https://www.quintoandar.com.br/imovel/893541810/comprar/apartamento-2-quartos-jardim-ipaussurama-campinas,235.0,350.0,12x R$ 10,2.0,54.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9301984,-47.1247459"
https://www.quintoandar.com.br/imovel/893522655/comprar/apartamento-2-quartos-jardim-do-lago-campinas,235.0,260.0,12x R$ 56,2.0,49.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9356647,-47.0856599"
https://www.quintoandar.com.br/imovel/894193613/comprar/apartamento-2-quartos-jardim-pacaembu-campinas,235.0,295.0,12x R$ 32,2.0,64.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.905079,-47.1020075"
https://www.quintoandar.com.br/imovel/893773848/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,235.0,316.0,12x R$ 41,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9565966,-47.0579648"
https://www.quintoandar.com.br/imovel/893469374/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,235.0,360.0,12x R$ 38,2.0,88.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.9120792,-47.075734"
https://www.quintoandar.com.br/imovel/893744935/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,235.0,256.0,12x R$ 17,2.0,47.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9565966,-47.0579648"
https://www.quintoandar.com.br/imovel/893333529/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,235.0,250.0,12x R$ 27,2.0,47.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9525509,-47.0263389"
https://www.quintoandar.com.br/imovel/892938312/comprar/apartamento-2-quartos-loteamento-country-ville-campinas,235.0,389.0,12x R$ 28,2.0,70.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9498267,-47.0966237"
https://www.quintoandar.com.br/imovel/893515101/comprar/apartamento-3-quartos-vila-manoel-ferreira-campinas,235.0,480.0,12x R$ 67,3.0,77.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9114617,-47.0920766"
https://www.quintoandar.com.br/imovel/894316268/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,235.0,305.0,12x R$ 22,2.0,45.0,1.0,1.0,Até 3° andar,Mobiliado,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/893535769/comprar/apartamento-2-quartos-parque-rural-fazenda-santa-candida-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/894431820/comprar/apartamento-2-quartos-jardim-quarto-centenario-campinas,235.0,500.0,12x R$ 0,2.0,71.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8968878,-47.0941315"
https://www.quintoandar.com.br/imovel/894392030/comprar/apartamento-2-quartos-vila-santana-campinas,235.0,485.0,12x R$ 50,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9246248,-47.0708194"
https://www.quintoandar.com.br/imovel/893794944/comprar/apartamento-2-quartos-vila-lemos-campinas,235.0,385.0,12x R$ 53,2.0,61.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9241246,-47.0344757"
https://www.quintoandar.com.br/imovel/893222179/comprar/apartamento-2-quartos-jardim-do-lago-campinas,235.0,260.0,12x R$ 65,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.935497,-47.0862502"
https://www.quintoandar.com.br/imovel/893472585/comprar/apartamento-2-quartos-jardim-anton-von-zuben-campinas,236.0,217.0,12x R$ 0,2.0,49.0,1.0,1.0,4° a 7° andar,Sem mobília,"-22.9524605,-47.025792"
https://www.quintoandar.com.br/imovel/893825516/comprar/apartamento-2-quartos-jardim-anton-von-zuben-campinas,238.0,250.0,12x R$ 17,2.0,43.0,1.0,1.0,4° a 7° andar,Sem mobília,"-22.9524228,-47.025735"
https://www.quintoandar.com.br/imovel/893539767/comprar/apartamento-2-quartos-sao-bernardo-campinas,240.0,365.0,12x R$ 48,2.0,66.0,1.0,1.0,Até 3° andar,Sem mobília,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/893546492/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,240.0,325.0,12x R$ 50,2,48,1,1,Até 3° andar,Sem mobília,"22.9340922,-47.0589098"
https://www.quintoandar.com.br/imovel/893119623/comprar/apartamento-2-quartos-jardim-marcia-campinas,240.0,290.0,12x R$ 42,2,50,1,1,4° a 7° andar,Sem mobília,"22.9461178,-47.1113283"
https://www.quintoandar.com.br/imovel/893878100/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,240.0,565.0,12x R$ 0,2,68,1,1,Até 3° andar,Sem mobília,"22.9175036,-47.1015699"
https://www.quintoandar.com.br/imovel/893385305/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,240.0,266.0,12x R$ 13,2,47,1,1,Até 3° andar,Sem mobília,"22.9532858,-47.0271275"
https://www.quintoandar.com.br/imovel/893928063/comprar/apartamento-2-quartos-jardim-novo-campos-eliseos-campinas,240.0,150.0,12x R$ 38,2,75,1,1,Até 3° andar,Sem mobília,"-22.9344642,-47.097501"
https://www.quintoandar.com.br/imovel/893312450/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,240.0,508.0,12x R$ 20,2,50,1,1,Até 3° andar,Sem mobília,"22.9107729,-47.0786334"
https://www.quintoandar.com.br/imovel/893506023/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,240.0,300.0,12x R$ 0,2,44,1,1,4° a 7° andar,Sem mobília,"22.9339388,-47.0589723"
https://www.quintoandar.com.br/imovel/893775638/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,240.0,350.0,12x R$ 55,2,46,1,1,4° a 7° andar,Mobiliado,"22.9546476,-47.0578838"
https://www.quintoandar.com.br/imovel/894009529/comprar/apartamento-2-quartos-vila-industrial-campinas,240.0,450.0,12x R$ 86,2,77,1,1,Até 3° andar,Sem mobília,"=-22.9105797,-47.08319"
https://www.quintoandar.com.br/imovel/893975890/comprar/apartamento-2-quartos-vila-trinta-e-um-de-marco-campinas,240.0,290.0,12x R$ 16,2,49,1,1,4° a 7° andar,Sem mobília,"22.8761928,-47.0239356"
https://www.quintoandar.com.br/imovel/894407915/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,240.0,300.0,12x R$ 12,2,43,1,1,Até 3° andar,Sem mobília,"22.9532858,-47.0271275"
https://www.quintoandar.com.br/imovel/893536809/comprar/apartamento-3-quartos-chacaras-campos-eliseos-campinas,240.0,308.0,12x R$ 59,3,72,1,1,Até 3° andar,Sem mobília,"22.9496254,-47.0999428"
https://www.quintoandar.com.br/imovel/893213029/comprar/apartamento-2-quartos-vila-industrial-campinas,240.0,450.0,12x R$ 50,2,72,1,1,4° a 7° andar,Sem mobília,"22.9113494,-47.0812291"
https://www.quintoandar.com.br/imovel/893497603/comprar/apartamento-2-quartos-jardim-sao-gabriel-campinas,240.0,300.0,12x R$ 0,2,43,1,1,Até 3° andar,Sem mobília,"-22.9428701,-47.031226"
https://www.quintoandar.com.br/imovel/894433203/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,240.0,420.0,12x R$ 50,2,58,1,1,Até 3° andar,Sem mobília,"22.9468441,-47.0867628"
https://www.quintoandar.com.br/imovel/893328443/comprar/apartamento-2-quartos-jardim-bela-vista-campinas,240.0,380.0,12x R$ 26,2,55,1,1,Até 3° andar,Sem mobília,"22.8811769,-47.0402109"
https://www.quintoandar.com.br/imovel/893984204/comprar/apartamento-2-quartos-jardim-bom-sucesso-campinas,240.0,350.0,12x R$ 0,2,41,1,1,Até 3° andar,Sem mobília,"22.9420244,-47.0246184"
https://www.quintoandar.com.br/imovel/893964640/comprar/apartamento-2-quartos-chac-c-eliseos-campinas,240.0,490.0,12x R$ 40,2,66,1,1,Até 3° andar,Sem mobília,"-22.9527143,-47.095799"
https://www.quintoandar.com.br/imovel/893106720/comprar/apartamento-2-quartos-vila-pompeia-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893655981/comprar/apartamento-3-quartos-jardim-do-lago-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893294841/comprar/apartamento-3-quartos-vila-proost-de-souza-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893714685/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/894140040/comprar/apartamento-2-quartos-vila-progresso-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893553313/comprar/apartamento-2-quartos-conjunto-residencial-parque-bandeirantes-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/892878959/comprar/apartamento-3-quartos-vila-industrial-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/894252259/comprar/apartamento-2-quartos-jardim-do-lago-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893607960/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893540038/comprar/apartamento-2-quartos-jardim-sao-vicente-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/894061173/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893483396/comprar/apartamento-2-quartos-jardim-chapadao-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893099544/comprar/apartamento-3-quartos-vila-santana-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893039222/comprar/apartamento-2-quartos-sao-bernardo-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893500879/comprar/apartamento-2-quartos-sao-bernardo-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/893809206/comprar/apartamento-2-quartos-jardim-bom-sucesso-campinas,,,,,,,,,,
https://www.quintoandar.com.br/imovel/894066783/comprar/apartamento-2-quartos-jardim-ipaussurama-campinas,250.0,362.0,12x R$ 14,2,55,1,1,4° a 7° andar,Sem mobília,"22.9301984,-47.1247459"
https://www.quintoandar.com.br/imovel/894089957/comprar/apartamento-2-quartos-vila-campos-sales-campinas,250.0,298.0,12x R$ 34,2,48,1,1,4° a 7° andar,Sem mobília,"22.9557806,-47.0562411"
https://www.quintoandar.com.br/imovel/893297658/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,250.0,630.0,12x R$ 64,2,68,1,1,Até 3° andar,Sem mobília,"-22.9175229,-47.101684"
https://www.quintoandar.com.br/imovel/893499480/comprar/apartamento-2-quartos-jardim-centenario-campinas,250.0,292.0,12x R$ 0,2,45,1,1,Até 3° andar,Sem mobília,"22.9413149,-47.0237361"
https://www.quintoandar.com.br/imovel/892890730/comprar/apartamento-3-quartos-parque-beatriz-campinas,250.0,470.0,12x R$ 1.500,3,65,1,1,Até 3° andar,Sem mobília,"22.9035575,-47.1020264"
https://www.quintoandar.com.br/imovel/892871944/comprar/apartamento-2-quartos-jardim-miranda-campinas,250.0,418.0,12x R$ 19,2,65,1,1,Até 3° andar,Sem mobília,"22.9163675,-47.0945314"
https://www.quintoandar.com.br/imovel/893107961/comprar/apartamento-2-quartos-jardim-do-lago-campinas,250.0,260.0,12x R$ 60,2,45,1,1,8° a 11° andar,Sem mobília,"22.9356406,-47.0856585"
https://www.quintoandar.com.br/imovel/893730700/comprar/apartamento-2-quartos-jardim-do-trevo-campinas,250.0,0.0,12x R$ 21,2,68,1,1,Até 3° andar,Sem mobília,"22.9352065,-47.0667873"
https://www.quintoandar.com.br/imovel/893119444/comprar/apartamento-2-quartos-parque-italia-campinas,250.0,200.0,12x R$ 60,2,75,1,2,Até 3° andar,Sem mobília,"22.9181946,-47.0723772"
https://www.quintoandar.com.br/imovel/893527501/comprar/apartamento-2-quartos-jardim-do-vovo-campinas,250.0,501.0,12x R$ 44,2,68,1,1,Até 3° andar,Mobiliado,"22.9020121,-47.1034741"
https://www.quintoandar.com.br/imovel/893300352/comprar/apartamento-2-quartos-vila-carminha-campinas,250.0,300.0,12x R$ 66,2,48,1,1,4° a 7° andar,Sem mobília,"22.9370486,-47.0301799"
https://www.quintoandar.com.br/imovel/893795382/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,250.0,306.0,12x R$ 43,2,50,1,1,Até 3° andar,Sem mobília,"22.9335889,-47.0593284"
https://www.quintoandar.com.br/imovel/893628554/comprar/apartamento-3-quartos-parque-italia-campinas,250.0,590.0,12x R$ 75,3,68,1,1,Até 3° andar,Sem mobília,"=-22.9212209,-47.06754"
https://www.quintoandar.com.br/imovel/894209017/comprar/apartamento-2-quartos-vila-pompeia-campinas,250.0,400.0,12x R$ 25,2,46,1,1,Até 3° andar,Sem mobília,"l=-22.93125,-47.089057"
https://www.quintoandar.com.br/imovel/893533181/comprar/apartamento-2-quartos-jardim-sao-gabriel-campinas,250.0,290.0,12x R$ 12,2,42,1,1,4° a 7° andar,Sem mobília,"-22.9428701,-47.031226"
https://www.quintoandar.com.br/imovel/893906404/comprar/apartamento-2-quartos-jardim-cura-dars-campinas,250.0,560.0,12x R$ 85,2,44,1,1,4° a 7° andar,Sem mobília,"22.9424181,-47.0318706"
https://www.quintoandar.com.br/imovel/893469866/comprar/apartamento-2-quartos-sao-bernardo-campinas,250.0,300.0,12x R$ 57,2,75,1,1,Até 3° andar,Sem mobília,"22.9215037,-47.0755059"
https://www.quintoandar.com.br/imovel/893478336/comprar/apartamento-2-quartos-sao-bernardo-campinas,250.0,461.0,12x R$ 58,2,58,1,1,Até 3° andar,Sem mobília,"22.9243251,-47.0750188"
https://www.quintoandar.com.br/imovel/894160663/comprar/apartamento-2-quartos-jardim-pacaembu-campinas,250.0,275.0,12x R$ 150,2,56,1,1,Até 3° andar,Sem mobília,"-22.905079,-47.1020075"
https://www.quintoandar.com.br/imovel/892981970/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,250.0,680.0,12x R$ 57,2,68,1,1,Até 3° andar,Sem mobília,"22.9174647,-47.1016481"
https://www.quintoandar.com.br/imovel/893652080/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,250.0,554.0,12x R$ 50,2,51,1,1,8° a 11° andar,Sem mobília,"22.9478923,-47.0868769"
https://www.quintoandar.com.br/imovel/893677850/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,250.0,220.0,12x R$ 0,2,44,1,1,4° a 7° andar,Sem mobília,"-22.9524228,-47.025735"
https://www.quintoandar.com.br/imovel/893265055/comprar/apartamento-2-quartos-vila-pompeia-campinas,250.0,380.0,12x R$ 25,2,50,1,1,Até 3° andar,Sem mobília,"22.9309875,-47.0898057"
https://www.quintoandar.com.br/imovel/893689034/comprar/apartamento-2-quartos-jardim-flamboyant-campinas,250.0,460.0,12x R$ 53,2,70,1,2,Até 3° andar,Sem mobília,"22.8866445,-47.0430051"
https://www.quintoandar.com.br/imovel/892943650/comprar/apartamento-2-quartos-vila-carminha-campinas,250.0,303.0,12x R$ 68,2,50,1,1,4° a 7° andar,Sem mobília,"22.9370486,-47.0301799"
https://www.quintoandar.com.br/imovel/893731276/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,250.0,275.0,12x R$ 24,2,48,1,1,4° a 7° andar,Mobiliado,"22.9519346,-47.0583483"
https://www.quintoandar.com.br/imovel/894059112/comprar/apartamento-3-quartos-vila-mimosa-campinas,250.0,530.0,12x R$ 142,3,80,1,1,Até 3° andar,Sem mobília,"=-22.935312,-47.092567"
https://www.quintoandar.com.br/imovel/893715474/comprar/apartamento-3-quartos-vila-manoel-ferreira-campinas,250.0,560.0,12x R$ 50,3,80,1,1,Até 3° andar,Sem mobília,"22.9123706,-47.0974388"
https://www.quintoandar.com.br/imovel/893540462/comprar/apartamento-2-quartos-jardim-campos-eliseos-campinas,250.0,400.0,12x R$ 22,2,63,1,1,Até 3° andar,Sem mobília,"22.9179912,-47.1058423"
https://www.quintoandar.com.br/imovel/893186578/comprar/apartamento-2-quartos-jardim-von-zuben-campinas,250.0,249.0,12x R$ 13,2,47,1,1,Até 3° andar,Sem mobília,"22.9532858,-47.0271275"
https://www.quintoandar.com.br/imovel/893572332/comprar/apartamento-2-quartos-sao-bernardo-campinas,250.0,380.0,12x R$ 29,2,67,1,1,Até 3° andar,Sem mobília,"-22.9230133,-47.075658"
https://www.quintoandar.com.br/imovel/894156270/comprar/apartamento-2-quartos-sao-bernardo-campinas,254.0,360.0,12x R$ 50,2,50,1,1,Até 3° andar,Sem mobília,"22.9246248,-47.0708194"
https://www.quintoandar.com.br/imovel/893484742/comprar/apartamento-2-quartos-jardim-anton-von-zuben-campinas,255.0,390.0,12x R$ 24,2,53,1,1,Até 3° andar,Sem mobília,"22.9513353,-47.0252222"
https://www.quintoandar.com.br/imovel/893687223/comprar/apartamento-2-quartos-jardim-anchieta-campinas,255.0,230.0,12x R$ 20,2,54,1,1,Até 3° andar,Sem mobília,"22.9206263,-47.1058597"
https://www.quintoandar.com.br/imovel/893260618/comprar/apartamento-3-quartos-ponte-preta-campinas,255.0,400.0,12x R$ 34,3,54,1,2,Até 3° andar,Sem mobília,"22.9182968,-47.0567706"
https://www.quintoandar.com.br/imovel/893808886/comprar/apartamento-2-quartos-jardim-sao-gabriel-campinas,255.0,300.0,12x R$ 13,2,43,1,1,Até 3° andar,Sem mobília,"22.9423379,-47.0293839"
https://www.quintoandar.com.br/imovel/893596218/comprar/apartamento-2-quartos-jardim-novo-campos-eliseos-campinas,255.0,130.0,12x R$ 30,2,91,1,1,Até 3° andar,Sem mobília,"22.9378476,-47.0984095"
https://www.quintoandar.com.br/imovel/893305731/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,280.0,526.0,12x R$ 88,3,90,2,1,Até 3° andar,Sem mobília,"22.9207714,-47.0563685"
https://www.quintoandar.com.br/imovel/893251940/comprar/apartamento-2-quartos-jardim-do-lago-campinas,225.0,250.0,12x R$ 41,2,49,1,1,4° a 7° andar,Sem mobília,"22.9325243,-47.0883748"
https://www.quintoandar.com.br/imovel/893063558/comprar/apartamento-3-quartos-jardim-nova-europa-campinas,390.0,380.0,12x R$ 65,3,70,1,2,8° a 11° andar,Sem mobília,"22.9297174,-47.0591721"
https://www.quintoandar.com.br/imovel/893917096/comprar/apartamento-2-quartos-parque-industrial-campinas,350.0,258.0,12x R$ 0,2,43,1,1,4° a 7° andar,Mobiliado,"-22.9205033,-47.081473"
https://www.quintoandar.com.br/imovel/894152623/comprar/apartamento-3-quartos-jardim-nova-europa-campinas,295.0,503.0,12x R$ 50,3,64,1,2,4° a 7° andar,Sem mobília,"22.9349767,-47.0579409"
https://www.quintoandar.com.br/imovel/893804681/comprar/apartamento-3-quartos-sao-bernardo-campinas,270.0,550.0,12x R$ 134,3,80,1,1,Até 3° andar,Sem mobília,"-22.9265012,-47.073392"
https://www.quintoandar.com.br/imovel/892864959/comprar/apartamento-3-quartos-parque-italia-campinas,275.0,600.0,12x R$ 38,3,56,1,1,Até 3° andar,Sem mobília,"22.9182221,-47.0679312"
https://www.quintoandar.com.br/imovel/893187937/comprar/apartamento-2-quartos-vila-saturnia-campinas,330.0,360.0,12x R$ 54,2,50,1,1,12° a 15° andar,Sem mobília,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/893504215/comprar/apartamento-3-quartos-vila-marieta-campinas,260.0,350.0,12x R$ 25,3,83,1,1,4° a 7° andar,Sem mobília,"22.9253286,-47.0520239"
https://www.quintoandar.com.br/imovel/893860585/comprar/apartamento-2-quartos-parque-italia-campinas,315.0,549.0,12x R$ 37,2,50,1,1,8° a 11° andar,Mobiliado,"-22.9182085,-47.068348"
https://www.quintoandar.com.br/imovel/893509078/comprar/apartamento-2-quartos-vila-marieta-campinas,265.0,290.0,12x R$ 71,2,45,1,1,Até 3° andar,Sem mobília,"22.9297294,-47.0541744"
https://www.quintoandar.com.br/imovel/893698911/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,295.0,369.0,12x R$ 38,2,55,1,1,Até 3° andar,Sem mobília,"22.9304653,-47.0602217"
https://www.quintoandar.com.br/imovel/893625568/comprar/apartamento-2-quartos-vila-saturnia-campinas,330.0,424.0,12x R$ 59,2,47,1,1,4° a 7° andar,Mobiliado,"-22.914304,-47.0800217"
https://www.quintoandar.com.br/imovel/893477509/comprar/apartamento-3-quartos-sao-bernardo-campinas,310.0,430.0,12x R$ 56,3,63,1,2,Até 3° andar,Sem mobília,"22.9245103,-47.0801453"
https://www.quintoandar.com.br/imovel/893867910/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,290.0,500.0,12x R$ 42,2,51,1,1,4° a 7° andar,Sem mobília,"22.9478923,-47.0868769"
https://www.quintoandar.com.br/imovel/892923450/comprar/apartamento-3-quartos-sao-bernardo-campinas,300.0,448.0,12x R$ 76,3,55,1,1,8° a 11° andar,Sem mobília,"22.9200533,-47.0687145"
https://www.quintoandar.com.br/imovel/893908751/comprar/apartamento-2-quartos-vila-mimosa-campinas,320.0,278.0,12x R$ 50,2,50,1,1,8° a 11° andar,Sem mobília,"-22.936449,-47.0963272"
https://www.quintoandar.com.br/imovel/892898839/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,200.0,420.0,12x R$ 39,2,55,1,1,Até 3° andar,Sem mobília,"22.9508348,-47.0883399"
https://www.quintoandar.com.br/imovel/893542720/comprar/apartamento-2-quartos-vila-industrial-campinas,270.0,680.0,12x R$ 88,2,65,1,1,Até 3° andar,Sem mobília,"22.9128042,-47.0784011"
https://www.quintoandar.com.br/imovel/893662299/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,400.0,495.0,12x R$ 66,2,64,1,2,Até 3° andar,Sem mobília,"22.9111936,-47.0779016"
https://www.quintoandar.com.br/imovel/893386643/comprar/apartamento-2-quartos-vila-industrial-campinas,330.0,850.0,12x R$ 45,2,65,1,2,Até 3° andar,Mobiliado,"=-22.911306,-47.071201"
https://www.quintoandar.com.br/imovel/893764896/comprar/apartamento-3-quartos-cidade-jardim-campinas,335.0,450.0,12x R$ 0,3,80,1,2,Até 3° andar,Sem mobília,"22.9259384,-47.0944654"
https://www.quintoandar.com.br/imovel/893913421/comprar/apartamento-2-quartos-vila-pompeia-campinas,280.0,604.0,12x R$ 36,2,79,1,1,4° a 7° andar,Sem mobília,"-22.929523,-47.0867247"
https://www.quintoandar.com.br/imovel/894000330/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,256.0,370.0,12x R$ 200,2,47,1,1,Até 3° andar,Sem mobília,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/893695419/comprar/apartamento-2-quartos-vila-saturnia-campinas,350.0,540.0,12x R$ 67,2,52,1,1,4° a 7° andar,Sem mobília,"22.9140096,-47.0801042"
https://www.quintoandar.com.br/imovel/894069854/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,270.0,636.0,12x R$ 96,3,87,1,1,Até 3° andar,Sem mobília,"=-22.9146647,-47.06235"
https://www.quintoandar.com.br/imovel/894420740/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,340.0,554.0,12x R$ 50,2,54,1,1,8° a 11° andar,Mobiliado,"22.9480604,-47.0867268"
