GameId,Tournament_id,DateTime UTC,Team1,Team2,WinTeam,Gamelength Number,Patch,Team1Bans,Team2Bans,Team1Picks,Team2Picks,Team1Dragons,Team2Dragons,Team1Barons,Team2Barons,Team1Towers,Team2Towers,Team1Gold,Team2Gold,Team1Kills,Team2Kills,Team1RiftHeralds,Team2RiftHeralds,Team1Inhibitors,Team2Inhibitors,DateTime UTC__precision
PCS/2024 Season/Spring Playoffs_Stage 2 Round 3_1_4,34,2024-03-31 12:12:00,Fukuoka SoftBank HAWKS gaming,Frank Esports,Fukuoka SoftBank HAWKS gaming,34.083333333333,14.5,"Jax,Rell,Sejuani,Viego,Poppy","Lee Sin,Varus,Kalista,Twisted Fate,Braum","Rek'Sai,Vi,Ahri,Smolder,Maokai","Aatrox,Volibear,Taliyah,Senna,Nautilus",2,2,2,0,11,2,69684,60383,25,17,1,0,4,0,0
LPL/2024 Season/Spring Playoffs_Round 1_1_4,28,2024-03-31 12:57:00,Oh My God,Team WE,Team WE,34.466666666667,14.6,"Varus,Rumble,Xin Zhao,Azir,Hwei","Viego,Jinx,Nautilus,Taliyah,Twitch","Udyr,Lee Sin,Annie,Tristana,Renata Glasc","Rek'Sai,Poppy,Karma,Zeri,Rakan",2,3,1,1,5,8,60449,63568,11,12,,,1,1,0
PCS/2024 Season/Spring Playoffs_Stage 2 Round 3_1_5,34,2024-03-31 13:10:00,Frank Esports,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,42.75,14.5,"Lee Sin,Twisted Fate,Kalista,Rakan,Rek'Sai","Jax,Ahri,Varus,Neeko,Karma","Gragas,Vi,Corki,Zeri,Nautilus","Renekton,Sejuani,Taliyah,Smolder,Maokai",3,4,0,3,2,10,67701,80893,8,18,0,0,0,2,0
LEC/2024 Season/Spring Playoffs_Round 1_3_1,16,2024-03-31 15:08:00,Team Heretics,Team BDS,Team BDS,35.416666666667,14.6,"Ashe,Rell,Olaf,Darius,Rakan","Senna,Neeko,Azir,Renata Glasc,Renekton","K'Sante,Volibear,Orianna,Varus,Alistar","Twisted Fate,Jax,Karma,Zeri,Nautilus",3,3,0,2,2,7,58072,69293,6,10,0,1,0,1,0
LEC/2024 Season/Spring Playoffs_Round 1_3_2,16,2024-03-31 16:03:00,Team Heretics,Team BDS,Team BDS,25.05,14.6,"Ashe,Rell,Jax,Xin Zhao,Vi","Senna,Neeko,Azir,Gragas,Renata Glasc","Rumble,Volibear,Orianna,Kalista,Alistar","Olaf,Viego,Karma,Zeri,Nautilus",1,2,0,1,1,11,38520,53598,3,18,1,0,0,2,0
CBLOL/2024 Season/Split 1 Playoffs_Round 2_2_1,2,2024-03-31 16:17:00,LOUD,RED Canids,LOUD,37.75,14.5,"Orianna,Zeri,Rakan,Vi,Sejuani","Senna,Varus,Kalista,Aurelion Sol,Taliyah","Jax,Maokai,Karma,Lucian,Nami","K'Sante,Lee Sin,Hwei,Aphelios,Nautilus",3,3,1,0,9,4,69955,60422,15,5,1,0,1,0,0
LEC/2024 Season/Spring Playoffs_Round 1_4_1,16,2024-03-31 16:51:00,G2 Esports,MAD Lions KOI,G2 Esports,28.116666666667,14.6,"Rumble,Vi,Nautilus,Twisted Fate,Lee Sin","Kalista,Neeko,Azir,Orianna,LeBlanc","Rek'Sai,Rell,Taliyah,Lucian,Nami","Udyr,Rengar,Ahri,Jinx,Rakan",1,2,1,0,11,1,55402,46912,16,9,1,0,3,0,0
CBLOL/2024 Season/Split 1 Playoffs_Round 2_2_2,2,2024-03-31 17:21:00,RED Canids,LOUD,LOUD,27.316666666667,14.5,"Senna,Varus,Kalista,Vi,Olaf","Lucian,Zeri,Rakan,Smolder,Aphelios","Renekton,Maokai,Orianna,Jinx,Leona","Jax,Lee Sin,Taliyah,Kai'Sa,Nautilus",0,4,0,1,6,11,47620,58561,8,19,1,0,0,3,0
LEC/2024 Season/Spring Playoffs_Round 1_4_2,16,2024-03-31 17:37:00,MAD Lions KOI,G2 Esports,G2 Esports,31.383333333333,14.6,"Draven,Kalista,Aurelion Sol,Yasuo,Jax","Rumble,Vi,Rell,Braum,Renata Glasc","Varus,Ivern,Azir,Xayah,Rakan","Twisted Fate,Volibear,Taliyah,Jinx,Nautilus",1,3,1,1,7,9,58987,62042,13,15,1,0,0,1,0
CBLOL/2024 Season/Split 1 Playoffs_Round 2_2_3,2,2024-03-31 18:13:00,LOUD,RED Canids,LOUD,42.866666666667,14.5,"Zeri,Orianna,Kalista,Rakan,Kai'Sa","Renata Glasc,Lucian,Nautilus,Jax,Olaf","Gragas,Volibear,Aurelion Sol,Varus,Alistar","Renekton,Rell,Taliyah,Ashe,Seraphine",4,3,2,0,9,3,77683,67471,20,12,1,0,2,0,0
LCS/2024 Season/Spring Playoffs_Finals_1_1,12,2024-03-31 20:17:00,FlyQuest,Team Liquid,Team Liquid,25.516666666667,14.5,"Rell,Ziggs,Varus,Renekton,Jax","Orianna,Ahri,Kalista,Hwei,Gragas","Urgot,Vi,Karma,Kai'Sa,Nautilus","K'Sante,Volibear,Taliyah,Smolder,Tahm Kench",1,2,0,1,1,7,37916,48925,1,19,0,1,0,1,0
LCS/2024 Season/Spring Playoffs_Finals_1_2,12,2024-03-31 21:03:00,FlyQuest,Team Liquid,FlyQuest,30.083333333333,14.5,"Rell,Ashe,Jax,Volibear,Poppy","Orianna,Ahri,Hwei,Renata Glasc,Viego","Renekton,Lee Sin,Annie,Kalista,Nautilus","K'Sante,Sejuani,Taliyah,Varus,Tahm Kench",2,3,0,1,9,3,58430,50690,22,14,1,0,1,0,0
LCS/2024 Season/Spring Playoffs_Finals_1_3,12,2024-03-31 21:53:00,Team Liquid,FlyQuest,Team Liquid,33.183333333333,14.5,"Orianna,Kalista,Renekton,Lee Sin,Olaf","Smolder,Volibear,K'Sante,Rell,None","Twisted Fate,Jax,Aurelion Sol,Varus,Nautilus","Gangplank,Viego,Annie,Senna,Tahm Kench",2,2,1,0,9,2,63510,55328,15,6,1,0,1,0,0
LCS/2024 Season/Spring Playoffs_Finals_1_4,12,2024-03-31 22:47:00,FlyQuest,Team Liquid,Team Liquid,32.416666666667,14.5,"Volibear,Aurelion Sol,Ashe,Twisted Fate,Jax","Orianna,Renekton,Renata Glasc,Alistar,Gragas","Olaf,Lee Sin,Annie,Kalista,Rumble","K'Sante,Poppy,Taliyah,Varus,Nautilus",1,4,0,2,1,10,51523,64088,9,23,1,0,0,2,0
LPL/2024 Season/Spring Playoffs_Round 1_2_1,28,2024-04-01 10:23:00,Weibo Gaming,Invictus Gaming,Weibo Gaming,29.866666666667,14.6,"Neeko,Nautilus,Kalista,Blitzcrank,Renata Glasc","Renekton,Ashe,Varus,Rumble,K'Sante","Gragas,Maokai,Tristana,Zeri,Rakan","Jax,Rengar,Ahri,Draven,Pyke",1,3,2,0,9,1,60077,49958,15,7,,,1,0,0
LPL/2024 Season/Spring Playoffs_Round 1_2_2,28,2024-04-01 11:13:00,Weibo Gaming,Invictus Gaming,Weibo Gaming,29.65,14.6,"Nautilus,Neeko,Kalista,Vi,K'Sante","Renekton,Ashe,Varus,Tristana,Jayce","Rumble,Maokai,LeBlanc,Zeri,Lulu","Irelia,Rell,Azir,Lucian,Nami",1,2,1,0,10,2,60440,46324,25,4,,,2,0,0
LPL/2024 Season/Spring Playoffs_Round 1_2_3,28,2024-04-01 12:07:00,Invictus Gaming,Weibo Gaming,Invictus Gaming,26.65,14.6,"Renekton,Maokai,Rumble,Xin Zhao,Udyr","Neeko,Nautilus,Varus,Ahri,Karma","Rek'Sai,Nidalee,Tristana,Draven,Ashe","Aatrox,Poppy,Taliyah,Kalista,Renata Glasc",3,0,1,0,7,1,54607,41025,13,5,,,1,0,0
LPL/2024 Season/Spring Playoffs_Round 1_2_4,28,2024-04-01 13:00:00,Weibo Gaming,Invictus Gaming,Invictus Gaming,48.15,14.6,"Rek'Sai,Nidalee,Nautilus,Graves,Viego","Maokai,Rumble,Renekton,Twisted Fate,Udyr","Poppy,Volibear,Azir,Varus,Heimerdinger","K'Sante,Nocturne,Neeko,Draven,Ashe",3,4,2,1,6,9,79403,89776,7,20,,,0,1,0
LPL/2024 Season/Spring Playoffs_Round 1_2_5,28,2024-04-01 14:17:00,Weibo Gaming,Invictus Gaming,Weibo Gaming,30.233333333333,14.6,"Ashe,Nautilus,Neeko,Lucian,Blitzcrank","Maokai,Rumble,Renekton,Udyr,K'Sante","Aatrox,Sejuani,Tristana,Varus,Rakan","Rek'Sai,Lee Sin,Azir,Draven,Renata Glasc",2,3,1,0,8,2,57958,49544,11,5,,,1,0,0
LEC/2024 Season/Spring Playoffs_Round 2_1_1,16,2024-04-01 15:07:00,Team Vitality,Team BDS,Team Vitality,30.95,14.6,"Olaf,Orianna,Varus,Jax,Yasuo","Rumble,Jayce,Kalista,Jarvan IV,Rell","Twisted Fate,Maokai,Azir,Ezreal,Braum","Gnar,Vi,Syndra,Xayah,Nautilus",4,0,2,0,11,4,62381,52913,15,7,0,1,4,0,0
LEC/2024 Season/Spring Playoffs_Round 2_1_2,16,2024-04-01 15:56:00,Team BDS,Team Vitality,Team BDS,28.066666666667,14.6,"Rumble,Twisted Fate,Kalista,Nautilus,Aatrox","Olaf,Orianna,Varus,Renekton,Sejuani","Gragas,Vi,Azir,Zeri,Rell","Jayce,Maokai,Tristana,Kai'Sa,Rakan",2,2,2,0,9,3,58808,46636,18,9,0,1,1,0,0
LEC/2024 Season/Spring Playoffs_Round 2_1_3,16,2024-04-01 16:43:00,Team Vitality,Team BDS,Team BDS,34.133333333333,14.6,"Olaf,Orianna,Rell,Darius,Garen","Rumble,Twisted Fate,Kalista,Jayce,Sejuani","Aatrox,Volibear,Azir,Xayah,Nautilus","Renekton,Maokai,Hwei,Zeri,Rakan",3,2,0,2,5,8,59956,67164,12,17,1,0,0,1,0
LEC/2024 Season/Spring Playoffs_Round 2_2_1,16,2024-04-01 17:42:00,Fnatic,G2 Esports,G2 Esports,25.633333333333,14.6,"Draven,Kalista,Nautilus,Neeko,Twisted Fate","Vi,Rek'Sai,Rell,Jax,K'Sante","Aatrox,Xin Zhao,Orianna,Ashe,Rumble","Renekton,Volibear,Aurelion Sol,Lucian,Nami",1,2,0,1,2,8,40032,53743,7,27,0,1,0,1,0
LEC/2024 Season/Spring Playoffs_Round 2_2_2,16,2024-04-01 18:25:00,G2 Esports,Fnatic,G2 Esports,21.066666666667,14.6,"Vi,Rumble,Twisted Fate,Renata Glasc,Blitzcrank","Draven,Kalista,Rell,Kog'Maw,Lucian","Rek'Sai,Volibear,Azir,Jinx,Thresh","Olaf,Jax,Corki,Zeri,Nautilus",3,0,0,0,8,1,44747,37526,18,10,1,0,1,0,0
LPL/2024 Season/Spring Playoffs_Round 2_1_1,28,2024-04-02 10:22:00,Ninjas in Pyjamas.CN,Team WE,Team WE,33.833333333333,14.6,"Tristana,Bard,Varus,Maokai,Poppy","Ahri,Nautilus,Lucian,Taliyah,LeBlanc","Renekton,Sejuani,Yone,Jinx,Tahm Kench","Rek'Sai,Trundle,Azir,Zeri,Rakan",2,3,0,2,2,11,55114,63109,4,7,,,0,3,0
LPL/2024 Season/Spring Playoffs_Round 2_1_2,28,2024-04-02 11:18:00,Ninjas in Pyjamas.CN,Team WE,Ninjas in Pyjamas.CN,28.7,14.6,"Tristana,Bard,Varus,Poppy,Azir","Ahri,Nautilus,Lucian,Vi,LeBlanc","Rumble,Nocturne,Taliyah,Jinx,Rakan","Rek'Sai,Xin Zhao,Karma,Zeri,Janna",3,1,1,0,9,2,60424,46492,21,8,,,2,0,0
LPL/2024 Season/Spring Playoffs_Round 2_1_3,28,2024-04-02 12:10:00,Ninjas in Pyjamas.CN,Team WE,Team WE,31.8,14.6,"Tristana,Bard,Varus,Poppy,Vi","Ahri,Nautilus,Rumble,LeBlanc,Taliyah","Renekton,Maokai,Corki,Lucian,Nami","Rek'Sai,Dr. Mundo,Azir,Zeri,Rakan",2,3,0,1,3,8,54339,59030,7,11,,,0,1,0
LPL/2024 Season/Spring Playoffs_Round 2_1_4,28,2024-04-02 13:01:00,Ninjas in Pyjamas.CN,Team WE,Ninjas in Pyjamas.CN,36.366666666667,14.6,"Tristana,Bard,Varus,Poppy,Rek'Sai","Ahri,Nautilus,Rumble,Nocturne,Vi","Renekton,Sejuani,Taliyah,Jinx,Rakan","K'Sante,Maokai,Azir,Zeri,Janna",4,0,1,1,11,4,72848,67127,24,9,,,3,0,0
LPL/2024 Season/Spring Playoffs_Round 2_1_5,28,2024-04-02 14:02:00,Team WE,Ninjas in Pyjamas.CN,Ninjas in Pyjamas.CN,45.766666666667,14.6,"Ahri,Rumble,Taliyah,Nocturne,Vi","Tristana,Bard,Azir,Poppy,Maokai","Rek'Sai,Trundle,Hwei,Varus,Rakan","Renekton,Sejuani,Aurelion Sol,Senna,Nautilus",4,1,1,1,6,8,73063,78607,8,16,,,0,2,0
LEC/2024 Season/Spring Playoffs_Round 1_5_1,16,2024-04-02 15:07:00,Team Heretics,SK Gaming,SK Gaming,29.6,14.6,"Kalista,Twisted Fate,Rell,Jayce,Renekton","Neeko,Nautilus,Varus,Gragas,Rek'Sai","K'Sante,Vi,Azir,Jinx,Renata Glasc","Gnar,Maokai,Aurelion Sol,Zeri,Rakan",1,3,0,0,3,7,49481,55939,8,19,0,1,0,1,0
LEC/2024 Season/Spring Playoffs_Round 1_5_2,16,2024-04-02 15:58:00,SK Gaming,Team Heretics,Team Heretics,30.816666666667,14.6,"Neeko,Nautilus,Varus,Alistar,Renata Glasc","Kalista,Rell,Aurelion Sol,Sylas,Jayce","Renekton,Sejuani,Taliyah,Xayah,Rakan","Rek'Sai,Maokai,Azir,Zeri,Bard",2,3,0,1,4,10,51586,60643,4,15,1,0,0,2,0
LEC/2024 Season/Spring Playoffs_Round 1_5_3,16,2024-04-02 16:48:00,SK Gaming,Team Heretics,Team Heretics,27.65,14.6,"Neeko,Nautilus,Varus,Rek'Sai,Thresh","Kalista,Rell,Zeri,Jayce,Aurelion Sol","Renekton,Maokai,Corki,Lucian,Nami","K'Sante,Sejuani,Azir,Jinx,Milio",1,2,0,1,2,9,43001,53512,2,12,1,0,0,1,0
LEC/2024 Season/Spring Playoffs_Round 1_6_1,16,2024-04-02 17:38:00,GIANTX,MAD Lions KOI,GIANTX,31.5,14.6,"Vi,Renata Glasc,Ivern,Twisted Fate,Volibear","Kalista,Rumble,Varus,Yone,Neeko","Rek'Sai,Rell,Sylas,Jinx,Nautilus","Aatrox,Jarvan IV,Azir,Zeri,Rakan",3,1,1,0,10,0,62629,50416,21,6,0,1,3,0,0
LEC/2024 Season/Spring Playoffs_Round 1_6_2,16,2024-04-02 18:28:00,GIANTX,MAD Lions KOI,MAD Lions KOI,26.933333333333,14.6,"Renata Glasc,Vi,Kalista,Twisted Fate,Orianna","Rumble,Varus,Rell,Rek'Sai,Jayce","Renekton,Maokai,Azir,Jinx,Rakan","Gnar,Sejuani,Ahri,Zeri,Nautilus",0,4,0,1,3,10,44238,53215,2,13,0,1,0,2,0
LEC/2024 Season/Spring Playoffs_Round 1_6_3,16,2024-04-02 19:15:00,MAD Lions KOI,GIANTX,MAD Lions KOI,36.166666666667,14.6,"Rumble,Varus,Xayah,Sylas,Yone","Vi,Kalista,Jinx,Renata Glasc,Rakan","Twisted Fate,Rell,Ahri,Sivir,Braum","Jayce,Sejuani,Azir,Zeri,Alistar",2,3,1,1,10,4,70199,60398,18,7,1,0,2,0,0
LCK/2024 Season/Spring Playoffs_Round 2_1_1,6,2024-04-03 08:12:00,Gen.G,Dplus KIA,Gen.G,31.966666666667,14.6,"Lee Sin,Rek'Sai,Rell,Sejuani,Jayce","Nautilus,Corki,Taliyah,Poppy,Maokai","Twisted Fate,Vi,Azir,Senna,Tahm Kench","Rumble,Jax,Aurelion Sol,Kalista,Renata Glasc",2,3,0,0,10,0,59453,49347,11,5,0,1,1,0,0
LCK/2024 Season/Spring Playoffs_Round 2_1_2,6,2024-04-03 09:06:00,Dplus KIA,Gen.G,Dplus KIA,35.35,14.6,"Sejuani,Rell,Varus,Twisted Fate,K'Sante","Senna,Lee Sin,Kalista,Rek'Sai,Renekton","Gragas,Vi,Ahri,Lucian,Nami","Jayce,Jax,Tristana,Draven,Rumble",2,3,1,0,10,4,69540,62117,22,9,1,0,2,0,0
LCK/2024 Season/Spring Playoffs_Round 2_1_3,6,2024-04-03 10:03:00,Gen.G,Dplus KIA,Gen.G,31.65,14.6,"Lee Sin,Rek'Sai,Rell,Rakan,Lulu","Nautilus,Senna,Kalista,Azir,Tristana","K'Sante,Sejuani,Corki,Varus,Rumble","Udyr,Vi,Ahri,Zeri,Milio",5,0,0,1,8,6,60280,56481,12,8,0,1,1,1,0
VCS/2024 Season/Spring Playoffs_Round 1_1_1,38,2024-04-03 10:06:00,Vikings Esports (2023 Vietnamese Team),GAM Esports,Vikings Esports (2023 Vietnamese Team),32.716666666667,14.5,"Nautilus,Nocturne,Rumble,Maokai,Twisted Fate","Varus,Kalista,Smolder,Ezreal,Caitlyn","Renekton,Lee Sin,Taliyah,Ashe,Karma","Rek'Sai,Rell,Tristana,Senna,Tahm Kench",4,1,1,0,8,2,64273,55262,20,12,1,0,1,0,0
LPL/2024 Season/Spring Playoffs_Round 2_2_1,28,2024-04-03 10:19:00,LNG Esports,Weibo Gaming,Weibo Gaming,36.85,14.6,"Tristana,Rumble,Zeri,Taliyah,Quinn","Vi,Nautilus,Rek'Sai,Blitzcrank,K'Sante","Renekton,Rell,Azir,Varus,Bard","Twisted Fate,Maokai,LeBlanc,Draven,Ashe",1,4,1,1,3,10,60331,76336,7,23,,,0,3,0
LCK/2024 Season/Spring Playoffs_Round 2_1_4,6,2024-04-03 10:56:00,Dplus KIA,Gen.G,Dplus KIA,38.05,14.6,"Sejuani,Rell,Varus,Corki,Jayce","Senna,Lee Sin,Kalista,Ahri,Kassadin","Rek'Sai,Vi,LeBlanc,Lucian,Nami","Urgot,Maokai,Azir,Zeri,Lulu",3,3,2,0,11,1,74150,67101,9,8,0,1,5,0,0
VCS/2024 Season/Spring Playoffs_Round 1_1_2,38,2024-04-03 10:58:00,Vikings Esports (2023 Vietnamese Team),GAM Esports,Vikings Esports (2023 Vietnamese Team),37.15,14.5,"Nautilus,Nocturne,Senna,Vi,Lee Sin","Varus,Ashe,Kalista,Taliyah,Neeko","K'Sante,Xin Zhao,Orianna,Caitlyn,Karma","Rumble,Maokai,Tristana,Lucian,Nami",5,0,2,0,9,4,74466,65127,24,15,0,1,1,0,0
LPL/2024 Season/Spring Playoffs_Round 2_2_2,28,2024-04-03 11:18:00,LNG Esports,Weibo Gaming,Weibo Gaming,33.183333333333,14.6,"Rumble,Zeri,Ashe,Senna,Renata Glasc","Vi,Nautilus,Rek'Sai,Twisted Fate,Poppy","Renekton,Rell,Azir,Lucian,Nami","K'Sante,Maokai,Tristana,Kalista,Neeko",2,2,0,2,4,9,53499,65114,6,18,,,0,1,0
LCK/2024 Season/Spring Playoffs_Round 2_1_5,6,2024-04-03 11:57:00,Gen.G,Dplus KIA,Gen.G,36.566666666667,14.6,"Lee Sin,Rek'Sai,Vi,Kassadin,Renekton","Senna,Nautilus,Kalista,Corki,Twisted Fate","K'Sante,Rell,Taliyah,Aphelios,Lulu","Aatrox,Sejuani,Azir,Zeri,Yuumi",3,3,2,0,9,2,70256,60731,17,12,1,0,2,0,0
LPL/2024 Season/Spring Playoffs_Round 2_2_3,28,2024-04-03 12:14:00,LNG Esports,Weibo Gaming,LNG Esports,28.516666666667,14.6,"Rumble,Ashe,Maokai,Neeko,Twisted Fate","Vi,Nautilus,Rek'Sai,Ivern,Renekton","K'Sante,Brand,Tristana,Lucian,Nami","Varus,Sejuani,Taliyah,Zeri,Lulu",2,2,1,0,7,4,52876,47095,11,7,,,1,0,0
LPL/2024 Season/Spring Playoffs_Round 2_2_4,28,2024-04-03 13:04:00,Weibo Gaming,LNG Esports,LNG Esports,28.533333333333,14.6,"Vi,K'Sante,Varus,Azir,Ahri","Maokai,Ashe,Tristana,LeBlanc,Taliyah","Rumble,Viego,Karma,Zeri,Nautilus","Aatrox,Nidalee,Twisted Fate,Senna,Tahm Kench",2,2,0,1,2,11,43722,61100,0,16,,,0,3,0
LPL/2024 Season/Spring Playoffs_Round 2_2_5,28,2024-04-03 13:57:00,LNG Esports,Weibo Gaming,Weibo Gaming,35.883333333333,14.6,"Ashe,Rumble,Lucian,Sejuani,Twisted Fate","Vi,Nautilus,Maokai,Ivern,Rek'Sai","K'Sante,Brand,Tristana,Senna,Tahm Kench","Renekton,Xin Zhao,Taliyah,Varus,Rakan",1,4,0,2,5,7,59197,65996,6,12,,,0,1,0
LCK/2024 Season/Spring Playoffs_Round 2_2_1,6,2024-04-04 08:12:00,T1,Hanwha Life Esports,Hanwha Life Esports,35.583333333333,14.6,"Maokai,Vi,Poppy,Jayce,Jax","Orianna,Ashe,Tahm Kench,Taliyah,Lee Sin","Twisted Fate,Rell,Corki,Jinx,Thresh","Rek'Sai,Xin Zhao,Azir,Senna,Nautilus",4,2,1,1,5,7,63800,65116,13,17,0,1,0,1,0
LCK/2024 Season/Spring Playoffs_Round 2_2_2,6,2024-04-04 09:10:00,T1,Hanwha Life Esports,Hanwha Life Esports,39.666666666667,14.6,"Maokai,Vi,Jinx,Rek'Sai,Yone","Orianna,Ashe,Tahm Kench,Taliyah,Ornn","Twisted Fate,Lee Sin,Corki,Senna,Sion","Jax,Sejuani,Azir,Zeri,Nautilus",3,3,1,2,2,11,67072,79151,8,22,0,1,0,4,0
VCS/2024 Season/Spring Playoffs_Round 1_2_1,38,2024-04-04 10:05:00,Team Secret (Vietnamese Team),Team Whales,Team Secret (Vietnamese Team),27.416666666667,14.5,"Renekton,Ashe,Kalista,Ahri,Nautilus","Nocturne,Karma,Senna,Rumble,Twisted Fate","Kennen,Vi,Orianna,Varus,Rell","Rek'Sai,Volibear,Tristana,Kai'Sa,Rakan",3,1,1,0,9,3,56754,45419,19,5,1,0,1,0,0
LCK/2024 Season/Spring Playoffs_Round 2_2_3,6,2024-04-04 10:11:00,T1,Hanwha Life Esports,Hanwha Life Esports,31.133333333333,14.6,"Maokai,Vi,Senna,Twisted Fate,Poppy","Orianna,Ashe,Neeko,Azir,Renata Glasc","Rek'Sai,Jax,Ahri,Kalista,Rumble","Aatrox,Xin Zhao,Taliyah,Varus,Nautilus",3,1,0,2,3,10,55528,65395,14,29,0,1,0,1,0
LPL/2024 Season/Spring Playoffs_Round 3_1_1,28,2024-04-04 10:25:00,Ninjas in Pyjamas.CN,FunPlus Phoenix,Ninjas in Pyjamas.CN,29.233333333333,14.6,"Kindred,Varus,Neeko,Lee Sin,Jax","Taliyah,Nautilus,Rumble,Zeri,Jinx","Renekton,Nocturne,Ahri,Tristana,Rakan","K'Sante,Xin Zhao,Azir,Twitch,Tahm Kench",3,1,1,0,9,0,62310,44264,20,4,,,1,0,0
VCS/2024 Season/Spring Playoffs_Round 1_2_2,38,2024-04-04 10:52:00,Team Whales,Team Secret (Vietnamese Team),Team Secret (Vietnamese Team),33.816666666667,14.5,"Nocturne,Vi,Karma,Jax,Xin Zhao","Ashe,Renekton,Lee Sin,Ahri,Hwei","Aatrox,Volibear,Taliyah,Varus,Renata Glasc","Twisted Fate,Wukong,Orianna,Senna,Nautilus",3,2,1,0,3,9,57600,66648,13,20,1,0,0,1,0
LPL/2024 Season/Spring Playoffs_Round 3_1_2,28,2024-04-04 11:17:00,FunPlus Phoenix,Ninjas in Pyjamas.CN,FunPlus Phoenix,39.7,14.6,"Taliyah,Ahri,Renekton,Sejuani,Poppy","Kindred,Neeko,Ashe,Jax,Graves","Gnar,Lee Sin,Aurelion Sol,Kalista,Rumble","Udyr,Vi,Azir,Varus,Nautilus",4,2,2,0,8,5,76614,67775,21,13,,,2,0,0
LPL/2024 Season/Spring Playoffs_Round 3_1_3,28,2024-04-04 12:19:00,Ninjas in Pyjamas.CN,FunPlus Phoenix,Ninjas in Pyjamas.CN,32.416666666667,14.6,"Kindred,Neeko,Varus,Jax,Graves","Ahri,Taliyah,Rumble,LeBlanc,Orianna","Rek'Sai,Nocturne,Aurelion Sol,Zeri,Nautilus","Renekton,Lee Sin,Azir,Jinx,Alistar",2,2,2,0,9,2,66203,52556,17,6,,,1,0,0
LPL/2024 Season/Spring Playoffs_Round 3_1_4,28,2024-04-04 13:14:00,FunPlus Phoenix,Ninjas in Pyjamas.CN,Ninjas in Pyjamas.CN,29.183333333333,14.6,"Nocturne,Vi,Rakan,Xin Zhao,Wukong","Kindred,Neeko,Tristana,Veigar,K'Sante","Renekton,Lee Sin,Diana,Varus,Rumble","Udyr,Poppy,Ahri,Jinx,Nautilus",0,4,0,2,2,11,47897,62864,8,27,,,0,3,0
VCS/2024 Season/Spring Playoffs_Round 1_3_1,38,2024-04-05 03:07:00,GAM Esports,Team Whales,GAM Esports,36.333333333333,14.5,"Ashe,Varus,Lee Sin,Rek'Sai,K'Sante","Vi,Nocturne,Kalista,Twisted Fate,Viego","Rumble,Wukong,Taliyah,Senna,Nautilus","Gragas,Jax,Ahri,Smolder,Alistar",4,2,2,0,9,2,72617,60095,23,11,1,0,1,0,0
VCS/2024 Season/Spring Playoffs_Round 1_3_2,38,2024-04-05 04:01:00,Team Whales,GAM Esports,Team Whales,34.85,14.5,"Vi,Nocturne,Nautilus,Rell,Taliyah","Ashe,Varus,Lee Sin,Karma,Rek'Sai","Aatrox,Jax,Twisted Fate,Kalista,Rumble","Udyr,Volibear,Ahri,Draven,Neeko",1,4,1,0,8,5,70830,64594,22,19,0,1,1,0,0
VCS/2024 Season/Spring Playoffs_Round 1_3_3,38,2024-04-05 04:55:00,GAM Esports,Team Whales,GAM Esports,32.966666666667,14.5,"Ashe,Varus,Lee Sin,Draven,Tristana","Vi,Nocturne,Nautilus,Twisted Fate,Smolder","Rumble,Wukong,Akali,Kalista,Pyke","K'Sante,Jax,Orianna,Caitlyn,Alistar",4,1,1,0,9,2,70440,55153,23,8,1,0,1,0,0
VCS/2024 Season/Spring Playoffs_Round 1_3_4,38,2024-04-05 05:54:00,GAM Esports,Team Whales,GAM Esports,29.033333333333,14.5,"Ashe,Varus,Lee Sin,Karma,Taliyah","Vi,Nocturne,Wukong,Volibear,Rell","Rumble,Jax,Neeko,Kalista,Renata Glasc","Udyr,Xin Zhao,Orianna,Draven,Nautilus",3,1,1,0,7,2,59383,48612,18,8,1,0,1,0,0
VCS/2024 Season/Spring Playoffs_Round 2_1_1,38,2024-04-05 07:13:00,Team Secret (Vietnamese Team),Vikings Esports (2023 Vietnamese Team),Team Secret (Vietnamese Team),37.933333333333,14.5,"Ashe,Kalista,Varus,Caitlyn,Lucian","Nautilus,Orianna,Senna,Twisted Fate,Kennen","Karma,Maokai,Tristana,Xayah,Rakan","Rek'Sai,Lee Sin,Taliyah,Zeri,Rumble",4,2,2,0,10,2,75795,64680,17,11,1,0,3,0,0
VCS/2024 Season/Spring Playoffs_Round 2_1_2,38,2024-04-05 08:09:00,Vikings Esports (2023 Vietnamese Team),Team Secret (Vietnamese Team),Vikings Esports (2023 Vietnamese Team),39.966666666667,14.5,"Nautilus,Senna,Twisted Fate,Rakan,Kennen","Karma,Ashe,Orianna,Hwei,Neeko","K'Sante,Xin Zhao,Taliyah,Varus,Heimerdinger","Yone,Maokai,Tristana,Ziggs,Rell",4,2,3,0,9,3,81304,71646,20,13,1,0,2,0,0
